name,ICAO_ID,longitude,latitude,city,state,fuel_price
Putnam County Rgnl,KGPC,-86.813805556,39.633527778,GREENCASTLE,IN,5.5
Pope Fld,KGFD,-85.736088611,39.7903208330001,GREENFIELD,IN,
Huntingburg,KHNB,-86.9528194439999,38.2490169440001,HUNTINGBURG,IN,4.99
Huntington Muni,KHHG,-85.4570555559999,40.852916667,HUNTINGTON,IN,4.05
Indy South Greenwood,KHFY,-86.088027778,39.6276111110001,INDIANAPOLIS,IN,5.4
Indianapolis Intl,KIND,-86.2946388889999,39.717305556,INDIANAPOLIS,IN,5.4
Clark Rgnl,KJVY,-85.738144722,38.3666183330001,JEFFERSONVILLE,IN,5.75
Kokomo Muni,KOKK,-86.05975,40.5276666670001,KOKOMO,IN,4.6
Purdue University,KLAF,-86.936888889,40.412305556,LAFAYETTE,IN,4.85
Logansport/Cass County,KGGP,-86.372704722,40.7112644440001,LOGANSPORT,IN,5.1
Michigan City Muni-Phillips Fld,KMGC,-86.82124,41.703315278,MICHIGAN CITY,IN,3.99
Delaware County Rgnl,KMIE,-85.39575,40.2424722220001,MUNCIE,IN,5.75
Himsel AAF,KHBE,-86.029777778,39.3392638890001,NINEVEH,IN,
North Vernon,KOVO,-85.605611111,39.045333333,NORTH VERNON,IN,4.4
Eagle Creek Airpark,KEYE,-86.2943857499999,39.8307174170001,INDIANAPOLIS,IN,6.35
Indianapolis Metro,KUMP,-86.0450677219999,39.935398472,INDIANAPOLIS,IN,6.87
Indianapolis Rgnl,KMQJ,-85.897735556,39.843137778,INDIANAPOLIS,IN,7.09
Indianapolis Exec,KTYQ,-86.251404722,40.0286108330001,INDIANAPOLIS,IN,6.59
Starke County,KOXI,-86.664609444,41.3297008330001,KNOX,IN,4.05
La Porte Muni,KPPO,-86.734527778,41.572466944,LA PORTE,IN,4.65
Madison Muni,KIMS,-85.464694444,38.759916667,MADISON,IN,4.69
Marion Muni - McKinney Fld,KMZZ,-85.679777778,40.489916667,MARION,IN,4.5
White County,KMCX,-86.766793889,40.710193889,MONTICELLO,IN,4.51
New Castle Henry County Marlatt Fld,KUWL,-85.3252866669999,39.8767316670001,NEW CASTLE,IN,4.45
Grissom ARB,KGUS,-86.1521194439999,40.6480916670001,PERU,IN,4.25
Fulton County,KRCR,-86.181702889,41.065547528,ROCHESTER,IN,3.93
South Bend Intl,KSBN,-86.3173375,41.7082238890001,SOUTH BEND,IN,6.39
Porter County Rgnl,KVPZ,-87.007083333,41.4539722220001,VALPARAISO,IN,5.0
Warsaw Muni,KASW,-85.8400833329999,41.274694444,WARSAW,IN,4.65
Daviess County,KDCY,-87.1312902779999,38.7007661110001,WASHINGTON,IN,4.95
Anthony Muni,KANY,-98.0795277779999,37.1598888890001,ANTHONY,KS,6.5
Belleville Muni,KRPB,-97.659586389,39.8177597220001,BELLEVILLE,KS,5.75
Clay Center Muni,KCYW,-97.157222222,39.387138889,CLAY CENTER,KS,6.0
Coffeyville Muni,KCFV,-95.5719999999999,37.0940000000001,COFFEYVILLE,KS,4.4
Shalz Fld,KCBK,-101.046619722,39.4274586110001,COLBY,KS,4.21
Blosser Muni,KCNK,-97.652040556,39.5498677780001,CONCORDIA,KS,4.5
Portland Muni,KPLD,-84.991717778,40.4515175000001,PORTLAND,IN,4.89
Jasper County,KRZL,-87.1826480829999,40.9478236670001,RENSSELAER,IN,3.5
Richmond Muni,KRID,-84.842694444,39.756083333,RICHMOND,IN,5.45
Freeman Muni,KSER,-85.909720583,38.924256444,SEYMOUR,IN,4.35
Shelbyville Muni,KGEZ,-85.804805556,39.5831388890001,SHELBYVILLE,IN,5.69
Sullivan County,KSIV,-87.4483291669999,39.1147125000001,SULLIVAN,IN,4.25
Perry County Muni,KTEL,-86.692416667,38.018861111,TELL CITY,IN,4.75
Terre Haute Rgnl,KHUF,-87.30699,39.4506319440001,TERRE HAUTE,IN,6.02
Wabash Muni,KIWH,-85.79875,40.7619722220001,WABASH,IN,4.26
Arens Fld,KRWN,-86.6128711109999,41.092263056,WINAMAC,IN,4.1
Atwood-Rawlins County City-County,KADT,-101.042482917,39.8403385,ATWOOD,KS,5.85
Coffey County,KUKL,-95.7249575,38.3024819440001,BURLINGTON,KS,4.63
Chanute Martin Johnson,KCNU,-95.486715556,37.6678838890001,CHANUTE,KS,4.75
Dodge City Rgnl,KDDC,-99.9654166669999,37.7631111110001,DODGE CITY,KS,4.7
El Dorado/Capt Jack Thomas Meml,KEQA,-96.817722222,37.774111111,EL DORADO,KS,4.0
Elkhart-Morton County,KEHA,-101.880027778,37.0007822220001,ELKHART,KS,5.8
Emporia Muni,KEMP,-96.189931944,38.330563333,EMPORIA,KS,3.99
Renner Fld/Goodland Muni,KGLD,-101.698733889,39.3707408330001,GOODLAND,KS,4.85
Great Bend Muni,KGBD,-98.859196944,38.3442513890001,GREAT BEND,KS,4.7
Herington Rgnl,KHRU,-96.807972222,38.6947222220001,HERINGTON,KS,5.5
Hill City Muni,KHLC,-99.8314722219999,39.380194444,HILL CITY,KS,6.0
Hugoton Muni,KHQG,-101.3706775,37.1633583330001,HUGOTON,KS,4.46
Larned-Pawnee County,KLQR,-99.085914083,38.2086040830001,LARNED,KS,5.75
Lawrence Rgnl,KLWC,-95.2164722219999,39.011111111,LAWRENCE,KS,5.71
Lyons-Rice County Muni,KLYO,-98.2285555559999,38.34025,LYONS,KS,6.0
Mc Pherson,KMPR,-97.691298333,38.352393611,MC PHERSON,KS,4.45
Manhattan Rgnl,KMHK,-96.671555556,39.141416667,MANHATTAN,KS,5.18
Newton-City-County,KEWK,-97.275228333,38.057101389,NEWTON,KS,4.67
Norton Muni,KNRN,-99.894694444,39.8504722220001,NORTON,KS,4.8
Oakley Muni,KOEL,-100.81675,39.11175,OAKLEY,KS,4.8
Oberlin Muni,KOIN,-100.539834167,39.8343844440001,OBERLIN,KS,5.7
Tri-City,KPPF,-95.506175,37.3308136110001,PARSONS,KS,
Phillipsburg Muni,KPHG,-99.3175277779999,39.735666667,PHILLIPSBURG,KS,4.34
Atkinson Muni,KPTS,-94.731222222,37.4500555560001,PITTSBURG,KS,4.6
Cheyenne County Muni,KSYF,-101.794665833,39.759166667,ST FRANCIS,KS,5.9
Salina Rgnl,KSLN,-97.652222222,38.790611111,SALINA,KS,4.98
Scott City Muni,KTQK,-100.884438889,38.4750230560001,SCOTT CITY,KS,5.35
Sherman AAF,KFLV,-94.914339722,39.3675755560001,FORT LEAVENWORTH,KS,6.95
Marshall AAF,KFRI,-96.764508333,39.052638889,FORT RILEY (JUNCTION CITY),KS,
Fort Scott Muni,KFSK,-94.769361111,37.7983611110001,FORT SCOTT,KS,4.36
Garden City Rgnl,KGCK,-100.724416667,37.9275277780001,GARDEN CITY,KS,4.75
Hays Rgnl,KHYS,-99.2731666669999,38.842222222,HAYS,KS,4.63
Hutchinson Rgnl,KHUT,-97.860489722,38.0661547220001,HUTCHINSON,KS,5.76
Independence Muni,KIDP,-95.77895025,37.157926306,INDEPENDENCE,KS,4.45
Stanton County Muni,KJHN,-101.732303056,37.5853900000001,JOHNSON,KS,5.2
Liberal Mid-America Rgnl,KLBL,-100.959968611,37.043921111,LIBERAL,KS,4.46
Mankato,KTKO,-98.221161944,39.8027900000001,MANKATO,KS,
Marysville Muni,KMYZ,-96.6307125,39.856429167,MARYSVILLE,KS,
Meade Muni,KMEJ,-100.356455667,37.2786750560001,MEADE,KS,4.86
New Century Aircenter,KIXD,-94.890305556,38.8309166670001,OLATHE,KS,4.35
Johnson County Exec,KOJC,-94.7375838889999,38.8475977780001,OLATHE,KS,4.89
Ottawa Muni,KOWI,-95.2531846109999,38.53917425,OTTAWA,KS,5.65
Pratt Rgnl,KPTT,-98.747,37.702527778,PRATT,KS,4.6
Russell Muni,KRSL,-98.811603722,38.8713635830001,RUSSELL,KS,5.75
Rooks County Rgnl,KRCP,-99.304638889,39.3465833330001,STOCKTON,KS,4.39
Philip Billard Muni,KTOP,-95.6223759169999,39.0688230000001,TOPEKA,KS,4.28
Wellington Muni,KEGT,-97.3883559719999,37.324995722,WELLINGTON,KS,4.2
Beech Factory,KBEC,-97.214916667,37.6939166670001,WICHITA,KS,
Strother Fld,KWLD,-97.037527778,37.1686111110001,WINFIELD/ARKANSAS CITY,KS,4.0
Ashland Rgnl,KDWU,-82.737661944,38.5544608330001,ASHLAND,KY,4.99
Cincinnati/Northern Kentucky Intl,KCVG,-84.667820833,39.0488375,COVINGTON,KY,5.49
Stuart Powell Fld,KDVK,-84.7694978329999,37.577575139,DANVILLE,KY,4.55
Godman AAF,KFTK,-85.972036111,37.9070652780001,FORT KNOX,KY,
Capital City,KFFT,-84.9067497779999,38.1817316940001,FRANKFORT,KY,4.5
Ohio County,KJQD,-86.849824167,37.458547778,HARTFORD,KY,4.5
Wendell H Ford,KCPF,-83.261599444,37.3873636110001,HAZARD,KY,5.14
Henderson City-County,KEHR,-87.685694444,37.8078333330001,HENDERSON,KY,5.86
Hopkinsville-Christian County,KHVC,-87.455078611,36.8569686110001,HOPKINSVILLE,KY,4.7
Blue Grass,KLEX,-84.608617222,38.0367416670001,LEXINGTON,KY,4.65
Topeka Rgnl,KFOE,-95.663613611,38.950949167,TOPEKA,KS,5.94
Ulysses,KULS,-101.373555556,37.604,ULYSSES,KS,4.7
Cessna Acft Fld,KCEA,-97.250599444,37.6485983330001,WICHITA,KS,
Wichita Dwight D Eisenhower Ntl,KICT,-97.433042778,37.6499525,WICHITA,KS,5.64
Colonel James Jabara,KAAO,-97.221117778,37.747574167,WICHITA,KS,5.64
Mc Connell AFB,KIAB,-97.2676291669999,37.6231159720001,WICHITA,KS,
Samuels Fld,KBRY,-85.499638889,37.814333333,BARDSTOWN,KY,4.85
Bowling Green-Warren County Rgnl,KBWG,-86.4196666669999,36.964527778,BOWLING GREEN,KY,4.99
Taylor County,KAAS,-85.3094166669999,37.3582777780001,CAMPBELLSVILLE,KY,4.2
Addington Fld,KEKX,-85.925027778,37.686,ELIZABETHTOWN,KY,
Fleming-Mason,KFGX,-83.7440186109999,38.541605556,FLEMINGSBURG,KY,4.75
Campbell AAF (Fort Campbell),KHOP,-87.4918195,36.6729560000001,FORT CAMPBELL/HOPKINSVILLE,KY,
Glasgow Muni,KGLW,-85.9537558329999,37.0317763890001,GLASGOW,KY,5.54
Julian Carroll,KJKL,-83.3172499999999,37.593861111,JACKSON,KY,
London/Corbin/Magee,KLOZ,-84.077388889,37.0868888890001,LONDON,KY,4.4
Louisville Muhammad Ali Intl,KSDF,-85.736493611,38.174085,LOUISVILLE,KY,5.75
Bowman Fld,KLOU,-85.663749056,38.227984028,LOUISVILLE,KY,5.75
Marion-Crittenden County James C Johnson Rgnl,KGDA,-88.110670833,37.3359394440001,MARION,KY,5.39
Kyle-Oakley Fld,KCEY,-88.372775556,36.6645811110001,MURRAY,KY,4.5
Owensboro/Daviess County Rgnl,KOWB,-87.166828556,37.7388341670001,OWENSBORO,KY,4.74
Pike County/Hatcher Fld,KPBX,-82.566431972,37.5618114440001,PIKEVILLE,KY,4.55
Big Sandy Rgnl,KSJS,-82.6367316669999,37.750960278,PRESTONSBURG,KY,4.49
Central Kentucky Rgnl,KRGA,-84.332440417,37.631533028,RICHMOND,KY,4.65
Sturgis Muni,KTWT,-87.954361111,37.541777778,STURGIS,KY,4.5
Tompkinsville/Monroe County,KTZV,-85.652388889,36.729027778,TOMPKINSVILLE,KY,5.8
Abbeville Chris Crusta Meml,KIYA,-92.0842222219999,29.9757777780001,ABBEVILLE,LA,6.19
Alexandria Intl,KAEX,-92.548555833,31.3273716670001,ALEXANDRIA,LA,4.32
Esler Rgnl,KESF,-92.295773056,31.394904167,ALEXANDRIA,LA,4.32
George R Carr Meml Air Fld,KBXA,-89.864964444,30.8136863890001,BOGALUSA,LA,5.0
Boothville,KLNQ,-89.43591,29.35414,BOOTHVILLE,LA,
Barksdale AFB,KBAD,-93.6626277779999,32.5019333330001,BOSSIER CITY,LA,
Wayne County,KEKQ,-84.856138889,36.8552777780001,MONTICELLO,KY,4.95
Morehead-Rowan County Clyde A Thomas Rgnl,KSYM,-83.5876111109999,38.215,MOREHEAD,KY,4.95
Mount Sterling/Montgomery County,KIOB,-83.9795833329999,38.0581388890001,MOUNT STERLING,KY,4.53
Barkley Rgnl,KPAH,-88.772959167,37.0602883330001,PADUCAH,KY,5.5
Lake Cumberland Rgnl,KSME,-84.615638889,37.0535833330001,SOMERSET,KY,5.05
Williamsburg-Whitley County,KBYL,-84.1995175,36.7949991670001,WILLIAMSBURG,KY,4.09
Morehouse Meml,KBQP,-91.8805833329999,32.756083333,BASTROP,LA,5.25
"Baton Rouge Metro, Ryan Fld",KBTR,-91.149888889,30.5329166670001,BATON ROUGE,LA,4.99
Maks AAF,KPOE,-93.191642083,31.044782361,FORT JOHNSON,LA,
Houma-Terrebonne,KHUM,-90.660426667,29.5665022220001,HOUMA,LA,6.1
Lake Charles Rgnl,KLCH,-93.223412778,30.126094444,LAKE CHARLES,LA,4.26
Marksville Muni,KMKV,-92.0690586109999,31.0946533330001,MARKSVILLE,LA,4.99
Monroe Rgnl,KMLU,-92.036133611,32.5105558330001,MONROE,LA,5.4
Beauregard Rgnl,KDRI,-93.3399155559999,30.831722778,DE RIDDER,LA,4.98
South Lafourche Leonard Miller Jr,KGAO,-90.261111111,29.4411111110001,GALLIANO,LA,5.17
Louisiana Rgnl,KREG,-90.9403930559999,30.1713663890001,GONZALES,LA,4.67
Hammond Northshore Rgnl,KHDC,-90.4183797219999,30.5216875,HAMMOND,LA,5.81
Lafayette Rgnl/Paul Fournet Fld,KLFT,-91.9877499999999,30.205027778,LAFAYETTE,LA,7.4
Chennault Intl,KCWF,-93.1431891669999,30.2105869440001,LAKE CHARLES,LA,4.26
Minden,KMNE,-93.298083333,32.6460277780001,MINDEN,LA,4.25
Natchitoches Rgnl,KIER,-93.099163,31.735701889,NATCHITOCHES,LA,4.19
Acadiana Rgnl,KARA,-91.883896111,30.0377583330001,NEW IBERIA,LA,6.01
New Orleans NAS JRB (Alvin Callender Fld),KNBG,-90.026589972,29.8272146670001,NEW ORLEANS,LA,
Louis Armstrong New Orleans Intl,KMSY,-90.2590274999999,29.993272222,NEW ORLEANS,LA,5.97
Lakefront,KNEW,-90.02825,30.0424166670001,NEW ORLEANS,LA,4.7
False River Rgnl,KHZR,-91.478666667,30.718333333,NEW ROADS,LA,5.31
Slidell,KASD,-89.820805556,30.3463333330001,SLIDELL,LA,5.3
Springhill,KSPH,-93.409166667,32.983722222,SPRINGHILL,LA,
Southland Fld,KUXL,-93.3761666669999,30.1314444440001,SULPHUR,LA,5.22
General Edward Lawrence Logan Intl,KBOS,-71.0063888889999,42.362944444,BOSTON,MA,6.72
Cape Cod Coast Guard Air Station,KFMH,-70.522805556,41.6591388890001,FALMOUTH,MA,
Fitchburg Muni,KFIT,-71.759173889,42.5538472220001,FITCHBURG,MA,5.33
Allen Parish,KACP,-92.6884908329999,30.750508611,OAKDALE,LA,4.0
St Landry Parish,KOPL,-92.099376111,30.558399722,OPELOUSAS,LA,5.35
Harry P Williams Meml,KPTN,-91.338978611,29.709546389,PATTERSON,LA,6.0
Port of South Louisiana Exec Rgnl,KAPS,-90.5828333329999,30.087472222,RESERVE,LA,4.7
Ruston Rgnl,KRSN,-92.588444722,32.5132247220001,RUSTON,LA,4.91
Shreveport Rgnl,KSHV,-93.82604,32.446515278,SHREVEPORT,LA,6.17
Shreveport Downtown,KDTN,-93.7438352779999,32.540821667,SHREVEPORT,LA,4.8
Vicksburg Tallulah Rgnl,KTVR,-91.0276887219999,32.3516111110001,TALLULAH,LA,5.49
Laurence G Hanscom Fld,KBED,-71.289,42.4699444440001,BEDFORD,MA,6.72
Beverly Rgnl,KBVY,-70.9161444439999,42.5841413890001,BEVERLY,MA,6.72
Chatham Muni,KCQX,-69.9896519439999,41.6883041670001,CHATHAM,MA,6.79
Gardner Muni,KGDM,-72.016027778,42.549888889,GARDNER,MA,5.98
Walter J Koladza,KGBR,-73.403240556,42.1842141670001,GREAT BARRINGTON,MA,6.2
Cape Cod Gateway,KHYA,-70.280359167,41.6693372220001,HYANNIS,MA,6.6
Marshfield Muni - George Harlow Fld,KGHG,-70.6730198609999,42.097498833,MARSHFIELD,MA,5.99
New Bedford Rgnl,KEWB,-70.9578361109999,41.6765661110001,NEW BEDFORD,MA,6.5
Harriman-and-West,KAQW,-73.170553056,42.6962538060001,NORTH ADAMS,MA,4.86
Norwood Meml,KOWD,-71.1729444439999,42.190527778,NORWOOD,MA,6.52
Provincetown Muni,KPVC,-70.2207222219999,42.0722777780001,PROVINCETOWN,MA,
Taunton Muni/King Fld,KTAN,-71.015232778,41.8740802780001,TAUNTON,MA,6.3
Martha's Vineyard,KMVY,-70.613874444,41.3934175000001,VINEYARD HAVEN,MA,6.79
Worcester Rgnl,KORH,-71.875611111,42.2671388890001,WORCESTER,MA,7.05
Baltimore/Washington Intl Thurgood Marshall,KBWI,-76.668991111,39.1757283330001,BALTIMORE,MD,4.61
Joint Base Andrews,KADW,-76.8670463889999,38.8108255560001,CAMP SPRINGS,MD,
Lawrence Muni,KLWM,-71.123533333,42.717042222,LAWRENCE,MA,5.25
Nantucket Meml,KACK,-70.0605113889999,41.2532991670001,NANTUCKET,MA,6.78
Orange Muni,KORE,-72.288497778,42.5699975000001,ORANGE,MA,5.5
Pittsfield Muni,KPSF,-73.290839806,42.4276201110001,PITTSFIELD,MA,5.29
Plymouth Muni,KPYM,-70.727628056,41.9087883330001,PLYMOUTH,MA,6.4
Westover ARB/Metro,KCEF,-72.5347866669999,42.1940155560001,SPRINGFIELD/CHICOPEE,MA,6.32
Westfield-Barnes Rgnl,KBAF,-72.715861111,42.1579444440001,WESTFIELD/SPRINGFIELD,MA,6.65
Phillips AAF,KAPG,-76.1682922219999,39.4654650000001,ABERDEEN PROVING GROUNDS (ABERDEEN),MD,
Lee,KANP,-76.56839,38.942876389,ANNAPOLIS,MD,
Martin State,KMTN,-76.4137561109999,39.3256613890001,BALTIMORE,MD,6.64
Cambridge-Dorchester Rgnl,KCGE,-76.030395278,38.5393213890001,CAMBRIDGE,MD,4.6
College Park,KCGS,-76.922168611,38.9804777780001,COLLEGE PARK,MD,5.45
Greater Cumberland Rgnl,KCBE,-78.761478333,39.615305833,CUMBERLAND,MD,5.65
Easton/Newnam Fld,KESN,-76.0689902779999,38.80416,EASTON,MD,4.49
Frederick Muni,KFDK,-77.374732222,39.4170211110001,FREDERICK,MD,6.68
Potomac Airfield,KVKX,-76.955922222,38.7486416670001,FRIENDLY,MD,6.61
Montgomery County Airpark,KGAI,-77.1659999999999,39.1683333330001,GAITHERSBURG,MD,5.64
Gooden Airpark,KRJD,-75.866324444,38.970113333,RIDGELY,MD,
Webster NOLF,KNUI,-76.428472222,38.1460000000001,ST INIGOES,MD,
Salisbury-Ocean City Wicomico Rgnl,KSBY,-75.509478056,38.340189444,SALISBURY,MD,6.15
Carroll County Rgnl/Jack B Poage Fld,KDMW,-77.007666667,39.6082777780001,WESTMINSTER,MD,6.52
Bangor Intl,KBGR,-68.8281388889999,44.8074444440001,BANGOR,ME,4.15
Hancock County/Bar Harbor,KBHB,-68.361489722,44.4497052780001,BAR HARBOR,ME,6.82
Belfast Muni,KBST,-69.011833333,44.4093888890001,BELFAST,ME,4.78
Weide AHP (Aberdeen Proving Ground),KEDG,-76.2911238889999,39.3918736110001,EDGEWOOD ARSENAL,MD,
Tipton,KFME,-76.759459722,39.085333889,FORT MEADE (ODENTON),MD,4.75
Hagerstown Rgnl/Richard A Henson Fld,KHGR,-77.7265,39.7085000000001,HAGERSTOWN,MD,6.5
Ocean City Muni,KOXB,-75.124025278,38.310479167,OCEAN CITY,MD,6.3
Patuxent River NAS (Trapnell Fld),KNHK,-76.409971389,38.286333611,PATUXENT RIVER,MD,
Auburn/Lewiston Muni,KLEW,-70.2835075,44.0484727780001,AUBURN/LEWISTON,ME,5.69
Augusta State,KAUG,-69.7973086109999,44.320686944,AUGUSTA,ME,5.42
Brunswick Exec,KBXM,-69.9388296939999,43.892355111,BRUNSWICK,ME,6.2
Caribou Muni,KCAR,-68.018194444,46.8716388890001,CARIBOU,ME,6.6
Eastport Muni,KEPM,-67.012694444,44.910111111,EASTPORT,ME,4.68
Northern Aroostook Rgnl,KFVE,-68.3127222219999,47.2855000000001,FRENCHVILLE,ME,4.75
Eastern Slopes Rgnl,KIZG,-70.947888889,43.9911388890001,FRYEBURG,ME,5.74
Lincoln Rgnl,KLRG,-68.5344577779999,45.3618500000001,LINCOLN,ME,5.99
Machias Valley,KMVM,-67.478590278,44.7030955560001,MACHIAS,ME,6.36
Dewitt Fld/Old Town Muni,KOLD,-68.674495556,44.9523350000001,OLD TOWN,ME,4.2
Sanford Seacoast Rgnl,KSFM,-70.708,43.3938055560001,SANFORD,ME,5.75
Wiscasset,KIWI,-69.712555556,43.961416667,WISCASSET,ME,4.73
Lenawee County,KADG,-84.077305833,41.8676366670001,ADRIAN,MI,5.8
Gratiot Community,KAMN,-84.6879386109999,43.3221419440001,ALMA,MI,4.9
Battle Creek Exec At Kellogg Fld,KBTL,-85.250088944,42.306472806,BATTLE CREEK,MI,5.66
Beaver Island,KSJX,-85.566611111,45.6922222220001,BEAVER ISLAND,MI,8.29
Wexford County,KCAD,-85.418944444,44.2753475000001,CADILLAC,MI,5.59
Tuscola Area,KCFS,-83.4454466669999,43.4588608330001,CARO,MI,5.9
Branch County Meml,KOEB,-85.052308333,41.933488889,COLDWATER,MI,5.5
Houlton Intl,KHUL,-67.7923602779999,46.124606944,HOULTON,ME,4.99
Millinocket Muni,KMLT,-68.6855555559999,45.6478333330001,MILLINOCKET,ME,5.63
Central Maine/Norridgewock,KOWK,-69.866472222,44.7155000000001,NORRIDGEWOCK,ME,4.99
Portland Intl Jetport,KPWM,-70.308616361,43.6456435000001,PORTLAND,ME,4.55
Presque Isle Intl,KPQI,-68.044791389,46.688963889,PRESQUE ISLE,ME,4.36
Princeton Muni,KPNN,-67.564398889,45.2006597220001,PRINCETON,ME,6.36
Knox County Rgnl,KRKD,-69.099669722,44.0601422220001,ROCKLAND,ME,5.4
Waterville Rgnl,KWVL,-69.6755277779999,44.5332500000001,WATERVILLE,ME,5.42
Alpena County Rgnl,KAPN,-83.5603055559999,45.0780833330001,ALPENA,MI,5.78
Ann Arbor Muni,KARB,-83.745708833,42.2229275560001,ANN ARBOR,MI,4.31
Huron County Meml,KBAX,-82.985416944,43.780227778,BAD AXE,MI,4.3
Antrim County,KACB,-85.198346667,44.9885775000001,BELLAIRE,MI,6.3
Southwest Michigan Rgnl,KBEH,-86.424881111,42.1283808330001,BENTON HARBOR,MI,5.89
Roben-Hood,KRQB,-85.504055556,43.7226388890001,BIG RAPIDS,MI,5.3
Boyne Mountain,KBFA,-84.924113889,45.165841528,BOYNE FALLS,MI,6.0
Charlevoix Muni,KCVX,-85.275305556,45.304861111,CHARLEVOIX,MI,6.72
Fitch H Beach,KFPK,-84.812097222,42.5740888890001,CHARLOTTE,MI,
Cheboygan County,KSLH,-84.519297778,45.653737778,CHEBOYGAN,MI,5.85
Coleman A Young Muni,KDET,-83.010597778,42.412363611,DETROIT,MI,7.2
Grosse Ile Muni,KONZ,-83.16146,42.0990780560001,DETROIT/GROSSE ILE,MI,4.76
Detroit Metro Wayne County,KDTW,-83.353393333,42.2124311110001,DETROIT,MI,7.49
Willow Run,KYIP,-83.5314611109999,42.240273889,DETROIT,MI,5.51
Delta County,KESC,-87.093715833,45.722674167,ESCANABA,MI,6.06
Bishop Intl,KFNT,-83.744738056,42.965463889,FLINT,MI,6.7
Gerald R Ford Intl,KGRR,-85.522805556,42.8808333330001,GRAND RAPIDS,MI,5.28
Grayling AAF,KGOV,-84.728861111,44.6803333330001,GRAYLING,MI,6.0
Hillsdale Muni,KJYM,-84.586698611,41.921302778,HILLSDALE,MI,6.1
West Michigan Rgnl,KBIV,-86.107833333,42.7427777780001,HOLLAND,MI,6.59
Ford,KIMT,-88.114544444,45.818356389,IRON MOUNTAIN KINGSFORD,MI,5.51
Gogebic/Iron County,KIWD,-90.131394444,46.5274813890001,IRONWOOD,MI,5.69
Jackson County/Reynolds Fld,KJXN,-84.4621386109999,42.260443056,JACKSON,MI,5.89
Capital Region Intl,KLAN,-84.586205556,42.7786475,LANSING,MI,6.7
Marquette/Sawyer Rgnl,KSAW,-87.396371667,46.349158333,MARQUETTE,MI,5.75
Brooks Fld,KRMY,-84.9554443059999,42.2511931670001,MARSHALL,MI,5.15
Mason Jewett Fld,KTEW,-84.423206111,42.5657677780001,MASON,MI,5.7
SELFridge ANGB,KMTC,-82.836909722,42.613893611,MOUNT CLEMENS,MI,
Mount Pleasant Muni,KMOP,-84.737305556,43.6216388890001,MOUNT PLEASANT,MI,
Muskegon County,KMKG,-86.235438722,43.1676717220001,MUSKEGON,MI,5.99
Drummond Island,KDRM,-83.743934167,46.0093113890001,DRUMMOND ISLAND,MI,4.45
Frankfort Dow Meml Fld,KFKS,-86.2008552779999,44.6252016670001,FRANKFORT,MI,5.99
Fremont Muni,KFFX,-85.994888889,43.4393055560001,FREMONT,MI,5.5
Gaylord Rgnl,KGLR,-84.703444444,45.013027778,GAYLORD,MI,7.0
Gladwin Zettel Meml,KGDW,-84.475019722,43.970589444,GLADWIN,MI,4.89
Houghton County Meml,KCMX,-88.4890694439999,47.1684169440001,HANCOCK,MI,6.38
Harbor Springs,KMGN,-84.9134722219999,45.4254722220001,HARBOR SPRINGS,MI,6.45
Roscommon County/Blodgett Meml,KHTL,-84.6694830279999,44.359869028,HOUGHTON LAKE,MI,5.95
Livingston County Spencer J Hardy,KOZW,-83.982193056,42.629427778,HOWELL,MI,4.4
Kalamazoo/Battle Creek Intl,KAZO,-85.551555556,42.2343888890001,KALAMAZOO,MI,5.29
Toledo Suburban,KDUH,-83.655763889,41.7358750000001,LAMBERTVILLE,MI,6.3
Mason County,KLDM,-86.407916389,43.962531111,LUDINGTON,MI,4.87
Mackinac Island,KMCD,-84.637094444,45.8649833330001,MACKINAC ISLAND,MI,
Manistee County/Blacker,KMBL,-86.246900833,44.2724650000001,MANISTEE,MI,5.58
Schoolcraft County,KISQ,-86.1718333329999,45.9746388890001,MANISTIQUE,MI,6.25
Menominee Rgnl,KMNM,-87.638542778,45.1266877780001,MENOMINEE,MI,5.4
Jack Barstow,KIKW,-84.261312778,43.6629255560001,MIDLAND,MI,4.85
Custer,KTTF,-83.434666667,41.939888889,MONROE,MI,
Luce County,KERY,-85.457166667,46.311,NEWBERRY,MI,4.1
Ontonagon County/Schuster Fld,KOGM,-89.367091667,46.8454702780001,ONTONAGON,MI,6.2
Oakland County Intl,KPTK,-83.4205056389999,42.6656361940001,PONTIAC,MI,4.32
St Clair County Intl,KPHN,-82.528849722,42.9109586110001,PORT HURON,MI,4.75
Mbs Intl,KMBS,-84.0796358329999,43.5329269440001,SAGINAW,MI,6.77
South Haven Area Rgnl,KLWA,-86.2557375,42.3513263890001,SOUTH HAVEN,MI,4.65
Kirsch Muni,KIRS,-85.438960722,41.8132876110001,STURGIS,MI,5.04
Aitkin Muni/Steve Kurtz Fld,KAIT,-93.676632167,46.5484619440001,AITKIN,MN,6.19
Albert Lea Muni,KAEL,-93.368148361,43.6813142500001,ALBERT LEA,MN,5.35
Alexandria Rgnl/Chandler Fld,KAXN,-95.394666667,45.866305556,ALEXANDRIA,MN,5.65
Baudette Intl,KBDE,-94.6110555559999,48.7302500000001,BAUDETTE,MN,6.34
Bemidji Rgnl,KBJI,-94.9347222219999,47.510722222,BEMIDJI,MN,5.4
Blue Earth Muni,KSBU,-94.092861111,43.595361111,BLUE EARTH,MN,4.55
Brainerd Lakes Rgnl,KBRD,-94.133805556,46.404222222,BRAINERD,MN,6.68
